	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


  -1.3000000000000000e+01	  -7.4647799999999986e-01	   1.9220899999999999e-02	
  -1.2899999999999999e+01	  -7.4470462379999980e-01	   1.9138393299999997e-02	
  -1.2800000000000001e+01	  -7.4275050879999982e-01	   1.9056454399999999e-02	
  -1.2699999999999999e+01	  -7.4061747179999993e-01	   1.8975085099999997e-02	
  -1.2600000000000000e+01	  -7.3830732479999994e-01	   1.8894287199999998e-02	
  -1.2500000000000000e+01	  -7.3582187499999996e-01	   1.8814062499999999e-02	
  -1.2399999999999999e+01	  -7.3316292479999989e-01	   1.8734412799999996e-02	
  -1.2300000000000001e+01	  -7.3033227179999993e-01	   1.8655339899999998e-02	
  -1.2199999999999999e+01	  -7.2733170879999964e-01	   1.8576845599999996e-02	
  -1.2100000000000000e+01	  -7.2416302379999997e-01	   1.8498931699999999e-02	
  -1.2000000000000000e+01	  -7.2082799999999991e-01	   1.8421599999999996e-02	
  -1.1900000000000000e+01	  -7.1732841580000006e-01	   1.8344852299999999e-02	
  -1.1799999999999999e+01	  -7.1366604479999973e-01	   1.8268690399999996e-02	
  -1.1699999999999999e+01	  -7.0984265579999983e-01	   1.8193116099999997e-02	
  -1.1600000000000000e+01	  -7.0586001279999977e-01	   1.8118131199999998e-02	
  -1.1500000000000000e+01	  -7.0171987500000010e-01	   1.8043737499999997e-02	
  -1.1400000000000000e+01	  -6.9742399680000011e-01	   1.7969936799999999e-02	
  -1.1299999999999999e+01	  -6.9297412780000001e-01	   1.7896730899999998e-02	
  -1.1199999999999999e+01	  -6.8837201279999982e-01	   1.7824121599999999e-02	
  -1.1100000000000000e+01	  -6.8361939179999986e-01	   1.7752110699999997e-02	
  -1.1000000000000000e+01	  -6.7871799999999982e-01	   1.7680700000000001e-02	
  -1.0900000000000000e+01	  -6.7366956780000009e-01	   1.7609891300000000e-02	
  -1.0799999999999999e+01	  -6.6847582080000001e-01	   1.7539686399999997e-02	
  -1.0699999999999999e+01	  -6.6313847979999985e-01	   1.7470087099999997e-02	
  -1.0600000000000000e+01	  -6.5765926079999992e-01	   1.7401095200000001e-02	
  -1.0500000000000000e+01	  -6.5203987499999994e-01	   1.7332712500000000e-02	
  -1.0399999999999999e+01	  -6.4628202879999963e-01	   1.7264940799999996e-02	
  -1.0299999999999999e+01	  -6.4038742379999991e-01	   1.7197781899999997e-02	
  -1.0199999999999999e+01	  -6.3435775679999995e-01	   1.7131237599999998e-02	
  -1.0100000000000000e+01	  -6.2819471979999986e-01	   1.7065309700000000e-02	
  -1.0000000000000000e+01	  -6.2189999999999979e-01	   1.7000000000000001e-02	
  -9.8999999999999986e+00	  -6.1547527979999972e-01	   1.6935310299999999e-02	
  -9.7999999999999989e+00	  -6.0892223679999968e-01	   1.6871242400000000e-02	
  -9.6999999999999993e+00	  -6.0224254379999997e-01	   1.6807798100000000e-02	
  -9.5999999999999996e+00	  -5.9543786880000005e-01	   1.6744979199999999e-02	
  -9.5000000000000000e+00	  -5.8850987499999996e-01	   1.6682787499999997e-02	
  -9.3999999999999986e+00	  -5.8146022079999982e-01	   1.6621224799999997e-02	
  -9.2999999999999989e+00	  -5.7429055979999977e-01	   1.6560292899999999e-02	
  -9.1999999999999993e+00	  -5.6700254079999979e-01	   1.6499993599999999e-02	
  -9.0999999999999996e+00	  -5.5959780780000001e-01	   1.6440328700000000e-02	
  -9.0000000000000000e+00	  -5.5207799999999996e-01	   1.6381299999999998e-02	
  -8.8999999999999986e+00	  -5.4444475179999985e-01	   1.6322909299999997e-02	
  -8.7999999999999989e+00	  -5.3669969279999985e-01	   1.6265158400000000e-02	
